species,decimalLongitude,decimalLatitude
Auchenipterus.ambyiacus,-67.848,-10.051
Auchenipterus.ambyiacus,-68.175,-10.057
Auchenipterus.ambyiacus,-67.835,-10.051
Auchenipterus.ambyiacus,-68.583,-9.15
Auchenipterus.ambyiacus,-68.583,-9.15
Auchenipterus.ambyiacus,-68.969,-9.107
Auchenipterus.ambyiacus,-75.359,-0.185
Auchenipterus.ambyiacus,-67.95,-3.133
Auchenipterus.ambyiacus,-67.95,-3.133
Auchenipterus.ambyiacus,-67.95,-3.133
Auchenipterus.ambyiacus,-61.358,-3.425
Auchenipterus.ambyiacus,-61.158,-3.607
Auchenipterus.ambyiacus,-60.283,-3.417
Auchenipterus.ambyiacus,-60.283,-3.417
Auchenipterus.ambyiacus,-60.283,-3.417
Auchenipterus.ambyiacus,-62.005,-3.925
Auchenipterus.ambyiacus,-62.587,-3.892
Auchenipterus.ambyiacus,-62.348,-3.822
Auchenipterus.ambyiacus,-61.684,-3.751
Auchenipterus.ambyiacus,-62.433,-3.905
Auchenipterus.ambyiacus,-63.878,-3.855
Auchenipterus.ambyiacus,-64.5,-2.75
Auchenipterus.ambyiacus,-64.417,-3.533
Auchenipterus.ambyiacus,-64.5,-2.75
Auchenipterus.ambyiacus,-64.417,-3.533
Auchenipterus.ambyiacus,-64.417,-3.533
Auchenipterus.ambyiacus,-64.5,-2.75
Auchenipterus.ambyiacus,-64.732,-3.25
Auchenipterus.ambyiacus,-66.1,-2.517
Auchenipterus.ambyiacus,-66.1,-2.517
Auchenipterus.ambyiacus,-66.1,-2.517
Auchenipterus.ambyiacus,-69.95,-4.221
Auchenipterus.ambyiacus,-70.384,-3.778
Auchenipterus.ambyiacus,-70.365,-3.786
Auchenipterus.ambyiacus,-69.958,-4.193
Auchenipterus.ambyiacus,-69.957,-4.194
Auchenipterus.ambyiacus,-69.947,-4.225
Auchenipterus.ambyiacus,-71.858,-3.324
Auchenipterus.ambyiacus,-72.273,-3.252
Auchenipterus.ambyiacus,-72.85,-3.45
Auchenipterus.ambyiacus,-73.247,-3.748
Auchenipterus.ambyiacus,-73.28,-3.721
Auchenipterus.ambyiacus,-73.234,-3.711
Auchenipterus.ambyiacus,-73.23,-3.757
Auchenipterus.ambyiacus,-73.23,-3.757
Auchenipterus.ambyiacus,-73.23,-3.87
Auchenipterus.ambyiacus,-55.299,-3.307
Auchenipterus.ambyiacus,-55.305,-3.301
Auchenipterus.ambyiacus,-64.717,-3.367
Auchenipterus.ambyiacus,-64.717,-3.367
Auchenipterus.ambyiacus,-64.717,-3.367
Auchenipterus.ambyiacus,-57.637,-2.448
Centromochlus.heckelii,-54.004,-2.095
Centromochlus.heckelii,-54.005,-2.096
Centromochlus.heckelii,-54.005,-2.096
Centromochlus.heckelii,-54.004,-2.095
Centromochlus.heckelii,-54.005,-2.114
Centromochlus.heckelii,-54.583,-2.432
Centromochlus.heckelii,-54.691,-2.427
Centromochlus.heckelii,-54.7,-2.417
Centromochlus.heckelii,-54.858,-2.191
Centromochlus.heckelii,-54.802,-2.246
Centromochlus.heckelii,-54.854,-2.188
Centromochlus.heckelii,-54.858,-2.191
Centromochlus.heckelii,-54.708,-2.443
Centromochlus.heckelii,-54.367,-2.583
Centromochlus.heckelii,-54.804,-2.235
Centromochlus.heckelii,-54.661,-2.445
Centromochlus.heckelii,-54.706,-2.391
Centromochlus.heckelii,-54.367,-2.583
Centromochlus.heckelii,-54.367,-2.583
Centromochlus.heckelii,-55.508,-1.875
Centromochlus.heckelii,-55.258,-2.147
Centromochlus.heckelii,-55.41,-2.043
Centromochlus.heckelii,-55.16,-2.113
Centromochlus.heckelii,-55.523,-1.911
Centromochlus.heckelii,-55.5,-1.867
Centromochlus.heckelii,-55.258,-2.147
Centromochlus.heckelii,-55.41,-2.043
Centromochlus.heckelii,-55.822,-1.82
Centromochlus.heckelii,-55.816,-1.824
Centromochlus.heckelii,-55.866,-1.766
Centromochlus.heckelii,-56.123,-2.18
Centromochlus.heckelii,-55.822,-1.82
Centromochlus.heckelii,-55.631,-1.902
Centromochlus.heckelii,-55.732,-2.007
Centromochlus.heckelii,-55.835,-1.806
Centromochlus.heckelii,-55.867,-1.767
Centromochlus.heckelii,-55.833,-1.867
Centromochlus.heckelii,-55.835,-1.806
Centromochlus.heckelii,-55.867,-1.767
Centromochlus.heckelii,-55.833,-1.867
Centromochlus.heckelii,-55.867,-1.767
Centromochlus.heckelii,-55.835,-1.806
Centromochlus.heckelii,-55.833,-1.867
Centromochlus.heckelii,-56.758,-2.642
Centromochlus.heckelii,-56.75,-2.633
Centromochlus.heckelii,-58.45,-3.154
Centromochlus.heckelii,-60.025,-2.034
Centromochlus.heckelii,-58.098,-2.901
Centromochlus.heckelii,-58.446,-3.149
Centromochlus.heckelii,-58.451,-3.154
Centromochlus.heckelii,-58.434,-3.149
Centromochlus.heckelii,-58.249,-2.8
Centromochlus.heckelii,-58.249,-2.8
Centromochlus.heckelii,-59.744,-3.163
Centromochlus.heckelii,-59.892,-3.092
Centromochlus.heckelii,-59.792,-3.213
Centromochlus.heckelii,-59.778,-3.044
Centromochlus.heckelii,-59.787,-3.075
Centromochlus.heckelii,-58.918,-3.303
Centromochlus.heckelii,-59.776,-3.093
Centromochlus.heckelii,-59.896,-3.191
Centromochlus.heckelii,-59.774,-3.092
Centromochlus.heckelii,-59.778,-3.044
Centromochlus.heckelii,-58.915,-3.307
Centromochlus.heckelii,-58.924,-3.291
Centromochlus.heckelii,-59.879,-3.218
Centromochlus.heckelii,-58.915,-3.307
Centromochlus.heckelii,-58.924,-3.291
Centromochlus.heckelii,-58.915,-3.307
Centromochlus.heckelii,-58.924,-3.291
Centromochlus.heckelii,-59.774,-3.093
Centromochlus.heckelii,-63.15,-4.083
Centromochlus.heckelii,-63.15,-4.083
Centromochlus.heckelii,-63.15,-4.083
Centromochlus.heckelii,-67.029,-1.88
Centromochlus.heckelii,-68.984,-1.823
Centromochlus.heckelii,-69.14,-1.723
Centromochlus.heckelii,-64.781,-3.139
Centromochlus.heckelii,-64.667,-3.25
Centromochlus.heckelii,-64.797,-3.11
Centromochlus.heckelii,-64.784,-3.152
Centromochlus.heckelii,-64.784,-3.11
Centromochlus.heckelii,-64.768,-3.159
Centromochlus.heckelii,-69.564,-1.3
Centromochlus.heckelii,-69.589,-1.317
Centromochlus.heckelii,-70.012,-1.49
Centromochlus.heckelii,-73.017,-0.733
Centromochlus.heckelii,-52.504,-0.704
Centromochlus.heckelii,-52.528,-0.663
Centromochlus.heckelii,-52.512,-0.691
Centromochlus.heckelii,-52.519,-0.665
Centromochlus.heckelii,-52.454,-0.838
Centromochlus.heckelii,-52.529,-0.662
Centromochlus.heckelii,-70.042,-4.358
Centromochlus.heckelii,-70.033,-4.35
Centromochlus.heckelii,-70.033,-4.35
Centromochlus.heckelii,-70.033,-4.35
Centromochlus.heckelii,-70.033,-4.35
Centromochlus.heckelii,-70.291,-4.287
Centromochlus.heckelii,-70.285,-4.172
Centromochlus.heckelii,-72.874,-5.153
Centromochlus.heckelii,-67.866,-5.906
Centromochlus.heckelii,-66.896,-4.883
Centromochlus.heckelii,-65.79,-2.707
Centromochlus.heckelii,-66.9,-4.879
Centromochlus.heckelii,-72.678,-7.66
Centromochlus.heckelii,-72.083,-9.1
Centromochlus.heckelii,-72.717,-8.967
Centromochlus.heckelii,-72.333,-8.917
Centromochlus.heckelii,-72.683,-9.15
Centromochlus.heckelii,-72.817,-7.612
Centromochlus.heckelii,-72.802,-7.615
Centromochlus.heckelii,-72.333,-8.917
Centromochlus.heckelii,-72.683,-9.15
Centromochlus.heckelii,-72.683,-9.15
Centromochlus.heckelii,-72.333,-8.917
Centromochlus.heckelii,-66.917,-2.767
Centromochlus.heckelii,-66.917,-2.767
Centromochlus.heckelii,-66.915,-2.828
Centromochlus.heckelii,-66.919,-2.829
Centromochlus.heckelii,-66.767,-2.733
Centromochlus.heckelii,-66.8,-2.933
Centromochlus.heckelii,-66.75,-2.75
Centromochlus.heckelii,-66.767,-2.733
Centromochlus.heckelii,-66.8,-2.933
Centromochlus.heckelii,-66.75,-2.75
Centromochlus.heckelii,-66.919,-2.829
Centromochlus.heckelii,-66.915,-2.828
Centromochlus.heckelii,-66.767,-2.733
Centromochlus.heckelii,-66.915,-2.828
Centromochlus.heckelii,-66.8,-2.933
Centromochlus.heckelii,-66.919,-2.829
Centromochlus.heckelii,-66.75,-2.75
Centromochlus.heckelii,-59.554,-4.061
Centromochlus.heckelii,-58.911,-3.546
Centromochlus.heckelii,-58.911,-3.546
Centromochlus.heckelii,-59.583,-4.383
Centromochlus.heckelii,-59.583,-4.383
Centromochlus.heckelii,-59.583,-4.383
Centromochlus.heckelii,-61.36,-5.87
Centromochlus.heckelii,-61.001,-7.607
Centromochlus.heckelii,-63.05,-7.37
Centromochlus.heckelii,-63.05,-7.36
Centromochlus.heckelii,-62.883,-8.05
Centromochlus.heckelii,-62.883,-8.05
Centromochlus.heckelii,-62.883,-8.05
Centromochlus.heckelii,-63.47,-8.32
Centromochlus.heckelii,-63.49,-8.32
Centromochlus.heckelii,-63.5,-8.32
Centromochlus.heckelii,-64.4,-9.29
Centromochlus.heckelii,-64.237,-9.016
Centromochlus.heckelii,-64.42,-9.45
Centromochlus.heckelii,-64.41,-9.45
Centromochlus.heckelii,-64.93,-9.61
Centromochlus.heckelii,-64.4,-9.28
Centromochlus.heckelii,-64.85,-9.37
Centromochlus.heckelii,-63.85,-8.64
Centromochlus.heckelii,-64.32,-9.12
Centromochlus.heckelii,-64.62,-9.19
Centromochlus.heckelii,-64.922,-9.606
Centromochlus.heckelii,-63.84,-8.64
Centromochlus.heckelii,-63.93,-8.79
Centromochlus.heckelii,-63.85,-8.64
Centromochlus.heckelii,-64.05,-8.83
Centromochlus.heckelii,-64.645,-9.262
Centromochlus.heckelii,-65.31,-10.02
Centromochlus.heckelii,-57.069,-2.791
Centromochlus.heckelii,-56.184,-3.455
Centromochlus.heckelii,-56.184,-3.455
Centromochlus.heckelii,-58.315,-4.108
Centromochlus.heckelii,-58.558,-3.99
Centromochlus.heckelii,-58.558,-3.99
Centromochlus.heckelii,-58.913,-3.396
Centromochlus.heckelii,-60.366,-3.828
Centromochlus.heckelii,-59.554,-4.608
Centromochlus.heckelii,-60.4,-5.14
Centromochlus.heckelii,-59.316,-10.094
Centromochlus.heckelii,-60.008,-9.752
Centromochlus.heckelii,-59.317,-9.967
Centromochlus.heckelii,-59.317,-9.967
Centromochlus.heckelii,-59.317,-9.967
Centromochlus.heckelii,-60.716,-7.607
Centromochlus.heckelii,-62.191,-8.891
Centromochlus.heckelii,-62.375,-8.665
Centromochlus.heckelii,-62.365,-8.695
Centromochlus.heckelii,-62.199,-8.854
Centromochlus.heckelii,-62.202,-8.837
Centromochlus.heckelii,-62.88,-8.08
Centromochlus.heckelii,-62.89,-8.07
Centromochlus.heckelii,-62.2,-8.91
Centromochlus.heckelii,-62.71,-8.34
Centromochlus.heckelii,-62.89,-8.06
Centromochlus.heckelii,-62.754,-8.277
Centromochlus.heckelii,-63.474,-8.738
Centromochlus.heckelii,-63.696,-8.81
Centromochlus.heckelii,-63.18,-9.205
Centromochlus.heckelii,-63.441,-8.757
Centromochlus.heckelii,-63.7,-8.69
Centromochlus.heckelii,-65.525,-9.787
Centromochlus.heckelii,-65.523,-9.786
Centromochlus.heckelii,-68.74,-11.294
Centromochlus.heckelii,-68.743,-11.314
Centromochlus.heckelii,-67.561,-11.151
Centromochlus.heckelii,-68.74,-11.29
Centromochlus.heckelii,-68.742,-11.316
Centromochlus.heckelii,-68.74,-11.294
Centromochlus.heckelii,-68.711,-11.251
Centromochlus.heckelii,-67.806,-11.141
Centromochlus.heckelii,-67.865,-11.405
Centromochlus.heckelii,-69.117,-11.931
Centromochlus.heckelii,-65.392,-10.38
Centromochlus.heckelii,-67.992,-11.846
Centromochlus.heckelii,-67.549,-11.456
Centromochlus.heckelii,-65.23,-11.6
Centromochlus.heckelii,-65.29,-11.06
Centromochlus.heckelii,-65.29,-11.05
Centromochlus.heckelii,-65.23,-11.61
Centromochlus.heckelii,-65.27,-10.86
Centromochlus.heckelii,-65.244,-13.298
Centromochlus.heckelii,-65.164,-13.198
Centromochlus.heckelii,-65.302,-13.731
Centromochlus.heckelii,-64.57,-12.23
Centromochlus.heckelii,-59.703,-13.781
Centromochlus.heckelii,-64.55,-12.19
Centromochlus.heckelii,-63.921,-12.516
Centromochlus.heckelii,-63.411,-12.629
Centromochlus.heckelii,-62.763,-13.016
Centromochlus.heckelii,-63.713,-13.273
Centromochlus.heckelii,-63.725,-13.346
Centromochlus.heckelii,-63.554,-13.305
Centromochlus.heckelii,-63.728,-13.235
Centromochlus.heckelii,-63.695,-13.326
Centromochlus.heckelii,-63.723,-13.346
Centromochlus.heckelii,-63.702,-13.316
Centromochlus.heckelii,-63.789,-13.042
Centromochlus.heckelii,-64.665,-13.046
Centromochlus.heckelii,-64.645,-13.091
Centromochlus.heckelii,-64.64,-13.073
Centromochlus.heckelii,-64.108,-12.994
Centromochlus.heckelii,-64.667,-13.04
Centromochlus.heckelii,-64.65,-13.04
Centromochlus.heckelii,-64.64,-13.073
Centromochlus.heckelii,-65.418,-13.726
Centromochlus.heckelii,-65.124,-15.585
Centromochlus.heckelii,-65.104,-15.429
Centromochlus.heckelii,-65.275,-15.885
Centromochlus.heckelii,-65.266,-15.895
Centromochlus.heckelii,-65.138,-15.613
Centromochlus.heckelii,-64.752,-16.534
Centromochlus.heckelii,-64.781,-16.805
Centromochlus.heckelii,-64.841,-16.747
Centromochlus.heckelii,-64.785,-16.834
Centromochlus.heckelii,-64.752,-16.541
Centromochlus.heckelii,-64.583,-16.508
Centromochlus.heckelii,-77.58,-4.46
Centromochlus.heckelii,-77.582,-4.461
Centromochlus.heckelii,-75.295,-3.088
Centromochlus.heckelii,-77.751,-4.025
Centromochlus.heckelii,-77.783,-4.017
Centromochlus.heckelii,-77.75,-4.016
Centromochlus.heckelii,-77.783,-4.017
Centromochlus.heckelii,-77.751,-4.025
Centromochlus.heckelii,-77.75,-4.016
Centromochlus.heckelii,-77.75,-4.016
Centromochlus.heckelii,-78.871,-3.998
Centromochlus.heckelii,-76.083,-5.9
Centromochlus.heckelii,-75.017,-1.845
Centromochlus.heckelii,-76.652,-1.104
Centromochlus.heckelii,-73.104,-3.481
Centromochlus.heckelii,-73.096,-3.498
Centromochlus.heckelii,-73.107,-3.486
Centromochlus.heckelii,-73.105,-3.481
Centromochlus.heckelii,-75.483,-1
Centromochlus.heckelii,-75.917,-0.233
Centromochlus.heckelii,-75.517,-0.817
Centromochlus.heckelii,-75.3,-0.633
Centromochlus.heckelii,-75.45,-0.996
Centromochlus.heckelii,-75.433,-0.994
Centromochlus.heckelii,-75.425,-0.976
Centromochlus.heckelii,-75.3,-0.633
Centromochlus.heckelii,-75.483,-1
Centromochlus.heckelii,-75.517,-0.817
Centromochlus.heckelii,-75.917,-0.233
Centromochlus.heckelii,-61.458,-1.408
Centromochlus.heckelii,-60.745,-2.717
Centromochlus.heckelii,-59.948,-3.154
Centromochlus.heckelii,-60.533,-3.033
Centromochlus.heckelii,-60.151,-3.025
Centromochlus.heckelii,-60.944,-2.621
Centromochlus.heckelii,-60,-3.1
Centromochlus.heckelii,-59.91,-3.144
Centromochlus.heckelii,-60.745,-2.717
Centromochlus.heckelii,-60.023,-3.152
Centromochlus.heckelii,-60.944,-2.621
Centromochlus.heckelii,-60.025,-3.102
Centromochlus.heckelii,-60.255,-3.043
Centromochlus.heckelii,-60.7,-2.717
Centromochlus.heckelii,-60,-3.117
Centromochlus.heckelii,-60.5,-2.833
Centromochlus.heckelii,-60,-3.167
Centromochlus.heckelii,-60.018,-3.102
Centromochlus.heckelii,-61.45,-1.4
Centromochlus.heckelii,-60.024,-3.214
Centromochlus.heckelii,-60.025,-3.102
Centromochlus.heckelii,-60,-3.117
Centromochlus.heckelii,-60.025,-3.102
Centromochlus.heckelii,-60.5,-2.833
Centromochlus.heckelii,-60,-3.167
Centromochlus.heckelii,-60.5,-2.833
Centromochlus.heckelii,-60,-3.167
Centromochlus.heckelii,-60,-3.117
Centromochlus.heckelii,-61.851,-1.392
Centromochlus.heckelii,-61.833,-1.4
Centromochlus.heckelii,-64.772,-0.424
Centromochlus.heckelii,-65.204,-0.391
Centromochlus.heckelii,-64.101,-0.142
Centromochlus.heckelii,-65.019,-0.414
Centromochlus.heckelii,-67.087,-0.141
Centromochlus.heckelii,-67.084,-0.137
Centromochlus.heckelii,-67.089,-0.13
Centromochlus.heckelii,-67.083,-0.117
Centromochlus.heckelii,-67.083,-0.117
Centromochlus.heckelii,-67.083,-0.117
Centromochlus.heckelii,-67.063,1.921
Centromochlus.heckelii,-67.103,1.97
Centromochlus.heckelii,-67.071,1.925
Centromochlus.heckelii,-63.373,-1.59
Centromochlus.heckelii,-62.83,-1.705
Centromochlus.heckelii,-61.383,3.7
Centromochlus.heckelii,-61.728,1.147
Centromochlus.heckelii,-70.033,1.201
Centromochlus.heckelii,-70.365,1.329
Centromochlus.heckelii,-70.499,1.436
Centromochlus.heckelii,-69.2,0.133
Centromochlus.heckelii,-69.211,0.144
Centromochlus.heckelii,-61.436,-3.763
Centromochlus.heckelii,-62.064,-4.483
Centromochlus.heckelii,-62.064,-4.505
Centromochlus.heckelii,-62.064,-4.506
Centromochlus.heckelii,-62.983,-5.016
Centromochlus.heckelii,-63.183,-5.628
Centromochlus.heckelii,-61.373,-3.898
Centromochlus.heckelii,-61.423,-3.805
Centromochlus.heckelii,-61.403,-3.916
Centromochlus.heckelii,-61.436,-3.763
Centromochlus.heckelii,-61.399,-3.837
Centromochlus.heckelii,-61.445,-3.742
Centromochlus.heckelii,-61.426,-3.795
Centromochlus.heckelii,-61.399,-3.836
Centromochlus.heckelii,-61.367,-3.917
Centromochlus.heckelii,-61.423,-3.804
Centromochlus.heckelii,-61.417,-3.804
Centromochlus.heckelii,-61.445,-3.742
Centromochlus.heckelii,-61.426,-3.795
Centromochlus.heckelii,-61.399,-3.836
Centromochlus.heckelii,-61.367,-3.917
Centromochlus.heckelii,-61.426,-3.795
Centromochlus.heckelii,-61.399,-3.836
Centromochlus.heckelii,-61.445,-3.742
Centromochlus.heckelii,-61.367,-3.917
Centromochlus.heckelii,-64.669,-6.894
Centromochlus.heckelii,-64.669,-6.894
Centromochlus.heckelii,-64.667,-7.15
Centromochlus.heckelii,-64.667,-7.15
Centromochlus.heckelii,-64.667,-7.15
Centromochlus.heckelii,-66.976,-7.714
Centromochlus.heckelii,-67.017,-7.717
Centromochlus.heckelii,-67.017,-7.717
Centromochlus.heckelii,-67.017,-7.717
Centromochlus.heckelii,-67.4,-8.733
Centromochlus.heckelii,-67.4,-8.733
Centromochlus.heckelii,-67.4,-8.733
Centromochlus.heckelii,-69.188,-7.882
Centromochlus.heckelii,-69.181,-7.874
Centromochlus.heckelii,-67.8,-9.967
Centromochlus.heckelii,-67.467,-9.233
Centromochlus.heckelii,-68.311,-10.047
Centromochlus.heckelii,-68.513,-10.664
Centromochlus.heckelii,-68.327,-10.614
Centromochlus.heckelii,-67.8,-9.967
Centromochlus.heckelii,-67.467,-9.233
Centromochlus.heckelii,-67.8,-9.967
Centromochlus.heckelii,-67.467,-9.233
Centromochlus.heckelii,-68.75,-9.06
Centromochlus.heckelii,-67.975,-3.125
Centromochlus.heckelii,-74.807,-0.183
Centromochlus.heckelii,-68.07,-3.111
Centromochlus.heckelii,-73.751,-1.699
Centromochlus.heckelii,-75.359,-0.185
Centromochlus.heckelii,-69.683,-3.233
Centromochlus.heckelii,-74.564,-0.396
Centromochlus.heckelii,-74.78,-0.201
Centromochlus.heckelii,-74.807,-0.183
Centromochlus.heckelii,-74.806,-0.185
Centromochlus.heckelii,-74.542,-0.432
Centromochlus.heckelii,-74.349,-0.752
Centromochlus.heckelii,-72.792,-1.44
Centromochlus.heckelii,-67.95,-3.133
Centromochlus.heckelii,-67.967,-3.117
Centromochlus.heckelii,-67.95,-3.133
Centromochlus.heckelii,-68.07,-3.111
Centromochlus.heckelii,-68.07,-3.111
Centromochlus.heckelii,-67.95,-3.133
Centromochlus.heckelii,-60.25,-3.25
Centromochlus.heckelii,-60.283,-3.4
Centromochlus.heckelii,-60.209,-3.348
Centromochlus.heckelii,-60.117,-3.35
Centromochlus.heckelii,-60.235,-3.348
Centromochlus.heckelii,-60.186,-3.285
Centromochlus.heckelii,-60.222,-3.278
Centromochlus.heckelii,-59.935,-3.226
Centromochlus.heckelii,-59.913,-3.168
Centromochlus.heckelii,-59.901,-3.235
Centromochlus.heckelii,-59.967,-3.25
Centromochlus.heckelii,-61.158,-3.607
Centromochlus.heckelii,-59.967,-3.25
Centromochlus.heckelii,-59.911,-3.168
Centromochlus.heckelii,-60.633,-3.283
Centromochlus.heckelii,-60.75,-3.217
Centromochlus.heckelii,-60.183,-3.35
Centromochlus.heckelii,-60.283,-3.417
Centromochlus.heckelii,-60.34,-3.424
Centromochlus.heckelii,-59.915,-3.166
Centromochlus.heckelii,-59.906,-3.153
Centromochlus.heckelii,-60.633,-3.283
Centromochlus.heckelii,-59.901,-3.235
Centromochlus.heckelii,-59.935,-3.226
Centromochlus.heckelii,-60.75,-3.217
Centromochlus.heckelii,-60.183,-3.35
Centromochlus.heckelii,-60.283,-3.417
Centromochlus.heckelii,-60.75,-3.217
Centromochlus.heckelii,-59.915,-3.166
Centromochlus.heckelii,-59.906,-3.153
Centromochlus.heckelii,-60.183,-3.35
Centromochlus.heckelii,-60.633,-3.283
Centromochlus.heckelii,-60.25,-3.25
Centromochlus.heckelii,-60.283,-3.417
Centromochlus.heckelii,-59.935,-3.226
Centromochlus.heckelii,-59.901,-3.235
Centromochlus.heckelii,-62.005,-3.925
Centromochlus.heckelii,-61.693,-3.865
Centromochlus.heckelii,-61.475,-3.661
Centromochlus.heckelii,-61.475,-3.661
Centromochlus.heckelii,-61.475,-3.661
Centromochlus.heckelii,-63.878,-3.855
Centromochlus.heckelii,-63.333,-3.917
Centromochlus.heckelii,-63.333,-3.917
Centromochlus.heckelii,-63.333,-3.917
Centromochlus.heckelii,-65.033,-3.017
Centromochlus.heckelii,-66.503,-2.423
Centromochlus.heckelii,-66.1,-2.517
Centromochlus.heckelii,-66.1,-2.517
Centromochlus.heckelii,-66.1,-2.517
Centromochlus.heckelii,-66.958,-2.725
Centromochlus.heckelii,-67.88,-3.007
Centromochlus.heckelii,-67.779,-2.902
Centromochlus.heckelii,-67.917,-3.083
Centromochlus.heckelii,-66.95,-2.717
Centromochlus.heckelii,-67.917,-3.083
Centromochlus.heckelii,-67.917,-3.083
Centromochlus.heckelii,-69.742,-4.242
Centromochlus.heckelii,-70.366,-3.784
Centromochlus.heckelii,-70.365,-3.786
Centromochlus.heckelii,-70.26,-3.819
Centromochlus.heckelii,-70.222,-3.847
Centromochlus.heckelii,-69.944,-4.135
Centromochlus.heckelii,-69.958,-4.193
Centromochlus.heckelii,-69.951,-4.2
Centromochlus.heckelii,-69.95,-4.202
Centromochlus.heckelii,-69.941,-4.215
Centromochlus.heckelii,-69.941,-4.215
Centromochlus.heckelii,-69.948,-4.218
Centromochlus.heckelii,-69.946,-4.224
Centromochlus.heckelii,-69.947,-4.225
Centromochlus.heckelii,-71.818,-3.34
Centromochlus.heckelii,-71.938,-3.364
Centromochlus.heckelii,-71.858,-3.324
Centromochlus.heckelii,-70.008,-4.008
Centromochlus.heckelii,-70,-4
Centromochlus.heckelii,-69.941,-4.215
Centromochlus.heckelii,-69.94,-4.22
Centromochlus.heckelii,-73.234,-3.711
Centromochlus.heckelii,-72.85,-3.45
Centromochlus.heckelii,-73.234,-3.711
Centromochlus.heckelii,-73.2,-3.85
Centromochlus.heckelii,-73.247,-3.748
Centromochlus.heckelii,-73.16,-3.792
Centromochlus.heckelii,-73.29,-3.734
Centromochlus.heckelii,-73.283,-3.752
Centromochlus.heckelii,-73.234,-3.711
Centromochlus.heckelii,-73.225,-3.698
Centromochlus.heckelii,-73.467,-3.833
Centromochlus.heckelii,-73.248,-3.791
Centromochlus.heckelii,-73.2,-3.85
Centromochlus.heckelii,-55.007,-2.484
Centromochlus.heckelii,-54.74,-2.414
Centromochlus.heckelii,-54.74,-2.414
Centromochlus.heckelii,-54.717,-2.409
Centromochlus.heckelii,-55.02,-2.751
Centromochlus.heckelii,-55.035,-2.783
Centromochlus.heckelii,-55.15,-2.634
Centromochlus.heckelii,-54.733,-2.417
Centromochlus.heckelii,-55.151,-2.632
Centromochlus.heckelii,-54.824,-4.193
Centromochlus.heckelii,-54.824,-4.195
Centromochlus.heckelii,-55.214,-3.358
Centromochlus.heckelii,-54.733,-2.417
Centromochlus.heckelii,-54.733,-2.417
Centromochlus.heckelii,-55.02,-2.751
Centromochlus.heckelii,-54.733,-2.417
Centromochlus.heckelii,-55,-10
Centromochlus.heckelii,-64.758,-3.408
Centromochlus.heckelii,-65.139,-4.178
Centromochlus.heckelii,-64.717,-3.367
Centromochlus.heckelii,-64.75,-3.4
Centromochlus.heckelii,-64.717,-3.367
Centromochlus.heckelii,-64.717,-3.367
Centromochlus.heckelii,-56.661,-1.429
Centromochlus.heckelii,-56.09,-1.522
Centromochlus.heckelii,-56.429,-1.403
Centromochlus.heckelii,-55.967,2.5
Centromochlus.heckelii,-58.789,-2.288
Centromochlus.heckelii,-74.282,-5.263
Centromochlus.heckelii,-75.156,-6.912
Centromochlus.heckelii,-74.638,-8.259
Centromochlus.heckelii,-74.285,-8.604
Centromochlus.heckelii,-74.521,-8.409
Centromochlus.heckelii,-74.306,-8.607
Centromochlus.heckelii,-74.639,-8.259
Centromochlus.heckelii,-52.17,-1.644
Centromochlus.heckelii,-52.157,-2.173
Centromochlus.heckelii,-52.238,-1.748
Centromochlus.heckelii,-52.017,-2.811
Centromochlus.heckelii,-51.714,-3.113
Centromochlus.heckelii,-51.72,-3.113
Centromochlus.heckelii,-52.012,-2.821
Centromochlus.heckelii,-51.749,-3.325
Centromochlus.heckelii,-51.7,-3.117
Centromochlus.heckelii,-52.174,-2.811
Centromochlus.heckelii,-51.733,-3.227
Centromochlus.heckelii,-51.7,-3.117
Centromochlus.heckelii,-51.733,-3.227
Centromochlus.heckelii,-51.683,-3.126
Centromochlus.heckelii,-52.239,-1.763
Centromochlus.heckelii,-51.7,-3.117
Centromochlus.heckelii,-52.546,-3.773
Centromochlus.heckelii,-52.266,-3.505
Centromochlus.heckelii,-52.206,-3.203
Centromochlus.heckelii,-51.898,-3.611
Centromochlus.heckelii,-52.206,-3.203
Centromochlus.heckelii,-52.06,-11.927
Tocantinsia.piresi,-52,-1.12
Tocantinsia.piresi,-52.504,-0.704
Tocantinsia.piresi,-52.643,-0.594
Tocantinsia.piresi,-52.526,-0.617
Tocantinsia.piresi,-52.579,-0.566
Tocantinsia.piresi,-52.526,-0.603
Tocantinsia.piresi,-57.671,-5.096
Tocantinsia.piresi,-55.984,-4.276
Tocantinsia.piresi,-58.417,-6.624
Tocantinsia.piresi,-57.741,-6.215
Tocantinsia.piresi,-57.711,-6.183
Tocantinsia.piresi,-57.49,-5.828
Tocantinsia.piresi,-57.118,-5.689
Tocantinsia.piresi,-57.118,-5.609
Tocantinsia.piresi,-57.671,-5.956
Tocantinsia.piresi,-57.701,-6.183
Tocantinsia.piresi,-58.417,-6.602
Tocantinsia.piresi,-58.495,-6.838
Tocantinsia.piresi,-58.495,-6.838
Tocantinsia.piresi,-58.5,-7.7
Tocantinsia.piresi,-58.5,-7.7
Tocantinsia.piresi,-56.782,-9.314
Tocantinsia.piresi,-56.778,-9.322
Tocantinsia.piresi,-57.061,-9.187
Tocantinsia.piresi,-56.477,-9.665
Tocantinsia.piresi,-56.78,-9.312
Tocantinsia.piresi,-56.786,-9.316
